;IDIndikator;Indikator;mes;god;idter;nter;vrednost;CreateDate;LastUpdate;IDLegenda;nIzvorI
9636;IND02M14;Број активних привредних друштава по NACE Rev.2  (сектор M);5;2021;79065;Град Ужице;69;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9637;IND02M15;Број активних привредних друштава по NACE Rev.2  (сектор N);5;2021;79065;Град Ужице;11;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9638;IND02M16;Број активних привредних друштава по NACE Rev.2  (сектор O);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9639;IND02M17;Број активних привредних друштава по NACE Rev.2  (сектор P);5;2021;79065;Град Ужице;12;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9640;IND02M18;Број активних привредних друштава по NACE Rev.2  (сектор Q);5;2021;79065;Град Ужице;1;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9641;IND02M19;Број активних привредних друштава по NACE Rev.2  (сектор R);5;2021;79065;Град Ужице;6;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9642;IND02M20;Број активних привредних друштава по NACE Rev.2  (сектор S);5;2021;79065;Град Ужице;5;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9643;IND02M21;Број активних привредних друштава по NACE Rev.2  (сектор T);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9644;IND02M22;Број активних привредних друштава по NACE Rev.2  (сектор U);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9645;IND02M23;Број основаних привредних друштава ;5;2021;79065;Град Ужице;5;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9646;IND02M24;Број брисаних привредних друштава ;5;2021;79065;Град Ужице;1;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9647;IND02M25;Број активних привредних друштава у ликвидацији;5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9648;IND02M26;Број активних привредних друштава у стечају;5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9649;IND02M27;Број активних предузетника;5;2021;79065;Град Ужице;3313;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9650;IND02M28;Број активних предузетника по NACE Rev.2  (сектор A);5;2021;79065;Град Ужице;25;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9651;IND02M29;Број активних предузетника по NACE Rev.2  (сектор B);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9652;IND02M30;Број активних предузетника по NACE Rev.2  (сектор C);5;2021;79065;Град Ужице;631;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9653;IND02M31;Број активних предузетника по NACE Rev.2  (сектор D);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9654;IND02M32;Број активних предузетника по NACE Rev.2  (сектор E);5;2021;79065;Град Ужице;7;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9655;IND02M33;Број активних предузетника по NACE Rev.2  (сектор F);5;2021;79065;Град Ужице;337;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9656;IND02M34;Број активних предузетника по NACE Rev.2  (сектор G);5;2021;79065;Град Ужице;630;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9657;IND02M35;Број активних предузетника по NACE Rev.2  (сектор H);5;2021;79065;Град Ужице;421;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9658;IND02M36;Број активних предузетника по NACE Rev.2  (сектор I);5;2021;79065;Град Ужице;289;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9659;IND02M37;Број активних предузетника по NACE Rev.2  (сектор J);5;2021;79065;Град Ужице;145;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9660;IND02M38;Број активних предузетника по NACE Rev.2  (сектор K);5;2021;79065;Град Ужице;24;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9661;IND02M39;Број активних предузетника по NACE Rev.2  (сектор L);5;2021;79065;Град Ужице;15;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9662;IND02M40;Број активних предузетника по NACE Rev.2  (сектор M);5;2021;79065;Град Ужице;278;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9663;IND02M41;Број активних предузетника по NACE Rev.2  (сектор N);5;2021;79065;Град Ужице;99;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9664;IND02M42;Број активних предузетника по NACE Rev.2  (сектор O);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9665;IND02M43;Број активних предузетника по NACE Rev.2  (сектор P);5;2021;79065;Град Ужице;34;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9666;IND02M44;Број активних предузетника по NACE Rev.2  (сектор Q);5;2021;79065;Град Ужице;66;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9667;IND02M45;Број активних предузетника по NACE Rev.2  (сектор R);5;2021;79065;Град Ужице;48;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9668;IND02M46;Број активних предузетника по NACE Rev.2  (сектор S);5;2021;79065;Град Ужице;264;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9669;IND02M47;Број активних предузетника по NACE Rev.2  (сектор T);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9670;IND02M48;Број активних предузетника по NACE Rev.2  (сектор U);5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9671;IND02M49;Број основаних предузетника;5;2021;79065;Град Ужице;25;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9672;IND02M50;Број брисаних предузетника;5;2021;79065;Град Ужице;21;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9673;IND02M51;Број активних предузетника у ликвидацији;5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9674;IND02M52;Број активних предузетника у стечају;5;2021;79065;Град Ужице;0;6/8/2021 3:37:43 PM;6/8/2021 3:37:43 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9675;IND02M53;Број извозника ;3;2021;79065;Град Ужице;87;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9676;IND02M54;Вредност извоза у РСД;3;2021;79065;Град Ужице;4204550140.99;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9677;IND02M55;Вредност извоза у УСД;3;2021;79065;Град Ужице;35759651.5605824;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9678;IND02M56;Вредност извоза у ЕУР;3;2021;79065;Град Ужице;42823963.5404739;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9679;IND03M03;Број регистрованих незапослених ;5;2021;79065;Град Ужице;4290;6/14/2021 9:02:19 AM;6/14/2021 9:02:19 AM;A;Национална служба за запошљавање (НСЗ)
9680;IND03M08;Просечна нето зарада за месец, према општини пребивалишта запослених;4;2021;79065;Град Ужице;61403;6/16/2021 1:24:59 PM;6/25/2021 12:00:38 PM;A;Републички завод за статистику (РЗС)
9681;IND03M09;Просечна нето зарада за период јануар-текући месец, према општини пребивалишта запослених;4;2021;79065;Град Ужице;61009;6/16/2021 1:24:58 PM;6/25/2021 12:00:48 PM;A;Републички завод за статистику (РЗС)
9682;IND00M01;Градоначелник/председник општине;6;2021;80012;Ада;ЗОЛТАН БИЛИЦКИ;6/1/2021 9:41:50 AM;6/1/2021 9:41:50 AM;A;Републички завод за статистику (РЗС)
9683;IND01G01;Површина (у км²);0;2020;80012;Ада;227;1/27/2021 10:15:39 AM;1/27/2021 10:22:18 AM;A;Републички геодетски завод (РГЗ)
9684;IND01G02;Број становника - процена (последњи расположив податак за годину);0;2019;80012;Ада;15779;7/1/2020 1:01:17 PM;7/1/2020 1:01:17 PM;A;Републички завод за статистику (РЗС)
9685;IND01G03;Густина насељености (број становника / км2);0;2019;80012;Ада;70;7/1/2020 1:01:17 PM;7/1/2020 1:01:17 PM;A;Републички завод за статистику (РЗС)
9686;IND01G04;Број насеља;0;2020;80012;Ада;5;1/27/2021 10:15:39 AM;1/27/2021 10:22:18 AM;A;Републички завод за статистику (РЗС)
9687;IND01G05;Број живорођених;0;2019;80012;Ада;141;7/13/2020 2:47:40 PM;7/13/2020 2:47:40 PM;A;Републички завод за статистику (РЗС)
9688;IND01G07;Степен развијености ЈЛС према Закону о регионалном развоју;0;2014;80012;Ада;II група;2/10/2017 8:48:45 AM;2/10/2017 8:48:45 AM;A;Министарство привреде
9689;IND01G08;Степен развијености е-управе;0;2015;80012;Ада;0.390802080183457;6/15/2017 1:26:49 PM;6/15/2017 1:26:49 PM;A;Канцеларија за информационе технологије и електронску управу (ИТЕ)
9690;IND01G10;Укупна дужина водоводне мреже;0;2017;80012;Ада;43;4/4/2019 11:17:56 AM;4/4/2019 11:17:56 AM;A;Републички завод за статистику (РЗС)
9691;IND01G1001;Број становника према Попису 2011;0;2011;80012;Ада;16991;2/10/2017 9:32:24 AM;2/10/2017 9:32:24 AM;A;Републички завод за статистику (РЗС)
9692;IND01G1002;Број домаћинстава према Попису 2011;0;2011;80012;Ада;6697;2/10/2017 9:20:42 AM;4/12/2017 1:01:02 PM;A;Републички завод за статистику (РЗС)
9693;IND01G11;Укупна дужина канализационе мреже;0;2017;80012;Ада;33;4/4/2019 12:04:39 PM;4/4/2019 2:34:50 PM;A;Републички завод за статистику (РЗС)
9694;IND02G01;Број великих предузећа ;0;2017;80012;Ада;0;8/21/2018 5:04:06 PM;8/21/2018 5:04:06 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9695;IND02G02;Број средњих предузећа ;0;2017;80012;Ада;1;8/21/2018 5:04:06 PM;8/21/2018 5:04:06 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9696;IND02G03;Број малих предузећа ;0;2017;80012;Ада;28;8/21/2018 5:04:06 PM;8/21/2018 5:04:06 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9697;IND02G04;Број микро предузећа;0;2017;80012;Ада;156;8/21/2018 5:04:06 PM;8/21/2018 5:04:06 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9698;IND02G05;Број без ознаке за величину;0;2017;80012;Ада;18;8/21/2018 5:04:06 PM;8/21/2018 5:04:06 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9699;IND02M01;Број активних привредних друштава;5;2021;80012;Ада;161;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9700;IND02M02;Број активних привредних друштава по NACE Rev.2  (сектор A);5;2021;80012;Ада;6;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9701;IND02M03;Број активних привредних друштава по NACE Rev.2  (сектор B);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9702;IND02M04;Број активних привредних друштава по NACE Rev.2  (сектор C);5;2021;80012;Ада;55;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9703;IND02M05;Број активних привредних друштава по NACE Rev.2  (сектор D);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9704;IND02M06;Број активних привредних друштава по NACE Rev.2  (сектор E);5;2021;80012;Ада;2;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9705;IND02M07;Број активних привредних друштава по NACE Rev.2  (сектор F);5;2021;80012;Ада;7;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9706;IND02M08;Број активних привредних друштава по NACE Rev.2  (сектор G);5;2021;80012;Ада;56;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9707;IND02M09;Број активних привредних друштава по NACE Rev.2  (сектор H);5;2021;80012;Ада;10;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9708;IND02M10;Број активних привредних друштава по NACE Rev.2  (сектор I);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9709;IND02M11;Број активних привредних друштава по NACE Rev.2  (сектор J);5;2021;80012;Ада;4;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9710;IND02M12;Број активних привредних друштава по NACE Rev.2  (сектор K);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9711;IND02M13;Број активних привредних друштава по NACE Rev.2  (сектор L);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9712;IND02M14;Број активних привредних друштава по NACE Rev.2  (сектор M);5;2021;80012;Ада;13;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9713;IND02M15;Број активних привредних друштава по NACE Rev.2  (сектор N);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9714;IND02M16;Број активних привредних друштава по NACE Rev.2  (сектор O);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9715;IND02M17;Број активних привредних друштава по NACE Rev.2  (сектор P);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9716;IND02M18;Број активних привредних друштава по NACE Rev.2  (сектор Q);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9717;IND02M19;Број активних привредних друштава по NACE Rev.2  (сектор R);5;2021;80012;Ада;2;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9718;IND02M20;Број активних привредних друштава по NACE Rev.2  (сектор S);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9719;IND02M21;Број активних привредних друштава по NACE Rev.2  (сектор T);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9720;IND02M22;Број активних привредних друштава по NACE Rev.2  (сектор U);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9721;IND02M23;Број основаних привредних друштава ;5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9722;IND02M24;Број брисаних привредних друштава ;5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9723;IND02M25;Број активних привредних друштава у ликвидацији;5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9724;IND02M26;Број активних привредних друштава у стечају;5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9725;IND02M27;Број активних предузетника;5;2021;80012;Ада;438;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9726;IND02M28;Број активних предузетника по NACE Rev.2  (сектор A);5;2021;80012;Ада;4;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9727;IND02M29;Број активних предузетника по NACE Rev.2  (сектор B);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9728;IND02M30;Број активних предузетника по NACE Rev.2  (сектор C);5;2021;80012;Ада;146;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9729;IND02M31;Број активних предузетника по NACE Rev.2  (сектор D);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9730;IND02M32;Број активних предузетника по NACE Rev.2  (сектор E);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9731;IND02M33;Број активних предузетника по NACE Rev.2  (сектор F);5;2021;80012;Ада;20;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9732;IND02M34;Број активних предузетника по NACE Rev.2  (сектор G);5;2021;80012;Ада;87;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9733;IND02M35;Број активних предузетника по NACE Rev.2  (сектор H);5;2021;80012;Ада;19;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9734;IND02M36;Број активних предузетника по NACE Rev.2  (сектор I);5;2021;80012;Ада;30;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9735;IND02M37;Број активних предузетника по NACE Rev.2  (сектор J);5;2021;80012;Ада;14;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9736;IND02M38;Број активних предузетника по NACE Rev.2  (сектор K);5;2021;80012;Ада;2;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9737;IND02M39;Број активних предузетника по NACE Rev.2  (сектор L);5;2021;80012;Ада;1;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9738;IND02M40;Број активних предузетника по NACE Rev.2  (сектор M);5;2021;80012;Ада;45;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9739;IND02M41;Број активних предузетника по NACE Rev.2  (сектор N);5;2021;80012;Ада;14;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9740;IND02M42;Број активних предузетника по NACE Rev.2  (сектор O);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9741;IND02M43;Број активних предузетника по NACE Rev.2  (сектор P);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9742;IND02M44;Број активних предузетника по NACE Rev.2  (сектор Q);5;2021;80012;Ада;10;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9743;IND02M45;Број активних предузетника по NACE Rev.2  (сектор R);5;2021;80012;Ада;6;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9744;IND02M46;Број активних предузетника по NACE Rev.2  (сектор S);5;2021;80012;Ада;40;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9745;IND02M47;Број активних предузетника по NACE Rev.2  (сектор T);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9746;IND02M48;Број активних предузетника по NACE Rev.2  (сектор U);5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9747;IND02M49;Број основаних предузетника;5;2021;80012;Ада;3;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9748;IND02M50;Број брисаних предузетника;5;2021;80012;Ада;2;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9749;IND02M51;Број активних предузетника у ликвидацији;5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9750;IND02M52;Број активних предузетника у стечају;5;2021;80012;Ада;0;6/8/2021 3:37:41 PM;6/8/2021 3:37:41 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9751;IND02M53;Број извозника ;3;2021;80012;Ада;36;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9752;IND02M54;Вредност извоза у РСД;3;2021;80012;Ада;450557230.64;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9753;IND02M55;Вредност извоза у УСД;3;2021;80012;Ада;3831996.12467124;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9754;IND02M56;Вредност извоза у ЕУР;3;2021;80012;Ада;4582999.899025;4/29/2021 1:50:39 PM;4/29/2021 1:50:39 PM;P;Управа царине и Електро мрежа Србије (УЦ и ЕМС)
9755;IND03M03;Број регистрованих незапослених ;5;2021;80012;Ада;487;6/14/2021 9:02:19 AM;6/14/2021 9:02:19 AM;A;Национална служба за запошљавање (НСЗ)
9756;IND03M08;Просечна нето зарада за месец, према општини пребивалишта запослених;4;2021;80012;Ада;53387;6/16/2021 1:24:59 PM;6/25/2021 12:00:38 PM;A;Републички завод за статистику (РЗС)
9757;IND03M09;Просечна нето зарада за период јануар-текући месец, према општини пребивалишта запослених;4;2021;80012;Ада;52871;6/16/2021 1:24:58 PM;6/25/2021 12:00:48 PM;A;Републички завод за статистику (РЗС)
9758;IND00M01;Градоначелник/председник општине;6;2021;80039;Алибунар;ПРЕДРАГ БЕЛИЋ;6/1/2021 9:41:50 AM;6/1/2021 9:41:50 AM;A;Републички завод за статистику (РЗС)
9759;IND01G01;Површина (у км²);0;2020;80039;Алибунар;602;1/27/2021 10:15:38 AM;1/27/2021 10:22:18 AM;A;Републички геодетски завод (РГЗ)
9760;IND01G02;Број становника - процена (последњи расположив податак за годину);0;2019;80039;Алибунар;18298;7/1/2020 1:01:17 PM;7/1/2020 1:01:17 PM;A;Републички завод за статистику (РЗС)
9761;IND01G03;Густина насељености (број становника / км2);0;2019;80039;Алибунар;30;7/1/2020 1:01:17 PM;7/1/2020 1:01:17 PM;A;Републички завод за статистику (РЗС)
9762;IND01G04;Број насеља;0;2020;80039;Алибунар;10;1/27/2021 10:15:38 AM;1/27/2021 10:22:18 AM;A;Републички завод за статистику (РЗС)
9763;IND01G05;Број живорођених;0;2019;80039;Алибунар;166;7/13/2020 2:47:40 PM;7/13/2020 2:47:40 PM;A;Републички завод за статистику (РЗС)
